idx,metrics,AD_type,judge_value,y_pred,y_true
0,37.64955234325245,IAD,48.89175348871864,7.22896,4.76410921845962
1,21.090304400105992,IAD,51.24004311979636,3.7648654,4.12096203597114
2,59.29424729777765,OAD,51.24004311979636,6.500074,2.58383665286105
3,27.26567511219654,IAD,46.882746057854874,5.333472,4.44317065372505
4,23.532277705434318,IAD,51.24004311979654,7.6408563,1.94987400815928
5,45.63224968221447,IAD,51.24004311979636,10.838439,3.25080927899943
6,31.791626697763476,IAD,46.882746057854874,56.018593,86.2621224841378
7,63.249119111473476,OAD,46.882746057854874,16.97398,7.54607987344501
8,41.857956799863196,IAD,48.89175348871864,18.27489,93.6745145376158
9,27.984998153161833,IAD,49.54597620311498,4.5779076,14.3214354734956
10,60.0732158185926,OAD,49.54597620311498,84.77788,2.10830716745609
11,81.75624057333405,OAD,51.24004311979654,6.491594,17.0852310620033
12,40.57016893741933,IAD,48.89175348871864,7.0375414,3.15768624811382
13,24.45989451426537,IAD,51.24004311979636,2.298379,4.75379053091498
14,61.91978492787899,OAD,51.24004311979636,4.5634484,2.46181658212302
15,29.548924609381427,IAD,46.882746057854874,7.975016,5.26714086508017
16,26.90186781959372,IAD,51.24004311979654,6.996767,1.95634116073256
17,48.67826238821683,IAD,51.24004311979636,8.480379,3.34705214713383
18,33.84557768486015,IAD,46.882746057854874,54.541992,69.22093433688
19,65.53990359873387,OAD,46.882746057854874,14.261951,5.10255242912967
20,44.43916436419598,IAD,48.89175348871864,14.244667,83.1906321409627
21,31.062474191328967,IAD,49.54597620311498,5.177392,13.6803816727274
22,62.771926656130674,OAD,49.54597620311498,75.139336,1.82471592243866
23,84.44675436099338,OAD,51.24004311979654,5.4673657,10.994082002904
24,39.3143664608742,IAD,48.89175348871864,6.482222,1.78675303928125
25,22.72323754351391,IAD,51.24004311979636,1.7920951,4.35920116829955
26,60.918771779737746,OAD,51.24004311979636,5.64811,2.70970319261194
27,28.625644526265525,IAD,46.882746057854874,6.1166906,6.48652823683892
28,25.17091874939995,IAD,51.24004311979654,6.7261386,2.10068590036068
29,47.22270214174008,IAD,51.24004311979636,15.69445,3.32272956618858
30,33.100584417807475,IAD,46.882746057854874,52.603405,68.4440016475539
31,64.7191082300993,OAD,46.882746057854874,11.389875,5.83810017338261
32,43.33007386077795,IAD,48.89175348871864,15.35063,73.0197105076637
33,29.631322218085693,IAD,49.54597620311498,3.865833,13.1958561281243
34,61.58012409163643,OAD,49.54597620311498,67.740814,2.10098201074023
35,83.35453609721502,OAD,51.24004311979654,5.9717917,10.218888659788
36,40.92779260191338,IAD,48.89175348871864,6.343252,3.00400388935548
37,25.95223764679018,IAD,51.24004311979636,2.1482153,4.7313701172475
38,62.47115468901396,OAD,51.24004311979636,3.0455317,2.5779797728445
39,29.548924609381427,IAD,46.882746057854874,4.565366,5.8267255162714
40,28.489037080330313,IAD,51.24004311979654,6.7763557,1.88178466778928
41,49.77641414125394,IAD,51.24004311979636,8.174595,3.68610190848114
42,34.02305580557977,IAD,46.882746057854874,48.18742,53.3442477399675
43,65.69889974513377,OAD,46.882746057854874,9.660145,5.80499299101468
44,44.687069270862914,IAD,48.89175348871864,10.994135,60.6695362355924
45,31.792114795081726,IAD,49.54597620311498,3.2999694,14.3933392770758
46,63.11226391043128,OAD,49.54597620311498,56.949966,2.26866296700559
47,84.83684217075995,OAD,51.24004311979654,4.6316147,10.0003095895518
48,37.39818096420925,IAD,48.89175348871864,8.998883,5.5969019412474
49,20.678120462729414,IAD,51.24004311979636,3.588993,4.82196101450088
50,59.03479779493023,OAD,51.24004311979636,7.369194,2.48590898286748
51,27.148724530154773,IAD,46.882746057854874,5.969056,6.45624672939622
52,23.158129672074345,IAD,51.24004311979654,6.8893056,2.05952841211658
53,45.258101648854506,IAD,51.24004311979636,12.064456,3.21864784308256
54,31.550161085387185,IAD,46.882746057854874,57.68856,78.4174228193668
55,63.072057915007825,OAD,46.882746057854874,19.388212,8.93977444085733
56,41.6641361708004,IAD,48.89175348871864,18.53676,92.2242386465952
57,27.637414906905054,IAD,49.54597620311498,4.399396,14.2206754932286
58,59.785042830488436,OAD,49.54597620311498,81.96397,2.3455596596732
59,81.51336193768509,OAD,51.24004311979654,7.3110185,18.1597678162321
60,40.30964829765218,IAD,48.89175348871864,8.608433,7.0788779533304
61,23.848198497395348,IAD,51.24004311979636,2.977946,5.4483808696152
62,61.60990277420516,OAD,51.24004311979636,7.9820247,1.99054888114825
63,29.548924609381427,IAD,46.882746057854874,6.2070847,6.08313547812363
64,26.250501069311518,IAD,51.24004311979654,8.094218,2.45280550760324
65,48.2328963184445,IAD,51.24004311979636,10.924536,3.56636244233208
66,33.8261561929278,IAD,46.882746057854874,56.484783,85.7734226150222
67,65.40094102707491,OAD,46.882746057854874,19.802296,9.78109907191012
68,44.20879462267933,IAD,48.89175348871864,18.71295,92.8344072930483
69,30.650079991824892,IAD,49.54597620311498,5.214102,15.410461843799
