idx,metrics,AD_type,judge_value,y_pred,y_true
0,3.2121245105468548,OAD,2.8717996361473164,41.502083,26.8886154
1,3.2121245105468548,OAD,2.8717996361473164,42.844433,24.0632241
2,3.2121245105468548,OAD,2.8717996361473164,42.869247,47.51582059
3,3.2121245105468548,OAD,2.8717996361473164,1.9410924,2.126831127
4,3.2121245105468548,OAD,2.8717996361473164,42.034782,47.58635419
5,3.2121245105468548,OAD,2.8717996361473164,45.481083,50.06002592
6,3.2121245105468548,OAD,2.8717996361473164,9.979481,26.62339329
7,3.2121245105468548,OAD,2.8717996361473164,74.25619,71.96255996
8,3.2121245105468548,OAD,2.8717996361473164,63.864998,73.69723373
9,3.2121245105468548,OAD,2.8717996361473164,59.18776,17.98570951
10,3.2121245105468548,OAD,2.8717996361473164,75.45011,21.4883356
11,3.2121245105468548,OAD,2.8717996361473164,71.90256,21.32776371
12,3.2121245105468548,OAD,2.8717996361473164,51.356613,49.05978648
13,3.2121245105468548,OAD,2.8717996361473164,69.629555,13.60707235
14,3.2121245105468548,OAD,2.8717996361473164,68.956474,75.73922794
15,3.2121245105468548,OAD,2.8717996361473164,0.20698598,0.0
16,3.142699878343046,OAD,2.8717996361473164,40.16013,20.67171682
17,3.142699878343046,OAD,2.8717996361473164,43.746254,37.06517611
18,3.142699878343046,OAD,2.8717996361473164,46.000675,40.10891679
19,3.142699878343046,OAD,2.8717996361473164,0.6321879,1.571873729
20,3.142699878343046,OAD,2.8717996361473164,36.62667,13.57958799
21,3.142699878343046,OAD,2.8717996361473164,42.11834,19.5845704999999
22,3.142699878343046,OAD,2.8717996361473164,3.1812434,5.831100664
23,3.142699878343046,OAD,2.8717996361473164,71.00126,34.70564689
24,3.142699878343046,OAD,2.8717996361473164,75.793686,33.31429413
25,3.142699878343046,OAD,2.8717996361473164,68.566414,28.19737429
26,3.142699878343046,OAD,2.8717996361473164,84.93015,51.62190853
27,3.142699878343046,OAD,2.8717996361473164,84.364494,55.27637145
28,3.142699878343046,OAD,2.8717996361473164,47.495003,14.11609154
29,3.142699878343046,OAD,2.8717996361473164,79.82006,28.41522329
30,3.142699878343046,OAD,2.8717996361473164,85.48657,41.52339687
31,3.142699878343046,OAD,2.8717996361473164,-0.10866227,0.0
32,2.9642759285754705,OAD,2.8717996361473164,45.837593,15.77189806
33,2.9642759285754705,OAD,2.8717996361473164,47.557613,32.02769538
34,2.9642759285754705,OAD,2.8717996361473164,47.19899,43.17090647
35,2.9642759285754705,OAD,2.8717996361473164,1.0510553,1.534950141
36,2.9642759285754705,OAD,2.8717996361473164,40.031765,11.11065538
37,2.9642759285754705,OAD,2.8717996361473164,44.99451,27.55018583
38,2.9642759285754705,OAD,2.8717996361473164,5.078596,7.17083769299999
39,2.9642759285754705,OAD,2.8717996361473164,81.177574,30.19903029
40,2.9642759285754705,OAD,2.8717996361473164,80.16897,66.74950767
41,2.9642759285754705,OAD,2.8717996361473164,83.45322,29.58712422
42,2.9642759285754705,OAD,2.8717996361473164,95.35486,54.89834317
43,2.9642759285754705,OAD,2.8717996361473164,96.81087,67.3026444
44,2.9642759285754705,OAD,2.8717996361473164,60.713825,13.51744578
45,2.9642759285754705,OAD,2.8717996361473164,96.48198,33.44897797
46,2.9642759285754705,OAD,2.8717996361473164,97.51266,50.16438472
47,2.9642759285754705,OAD,2.8717996361473164,-0.38387367,0.0
48,3.2121245105468548,OAD,2.8717996361473164,16.117537,10.65781182
49,3.2121245105468548,OAD,2.8717996361473164,17.268976,14.7478961
50,3.2121245105468548,OAD,2.8717996361473164,16.014874,18.27868619
51,3.2121245105468548,OAD,2.8717996361473164,2.019429,2.475057616
52,3.2121245105468548,OAD,2.8717996361473164,15.812299,6.119058475
53,3.2121245105468548,OAD,2.8717996361473164,19.249584,5.449924218
54,3.2121245105468548,OAD,2.8717996361473164,6.120969,7.802080337
55,3.2121245105468548,OAD,2.8717996361473164,29.33116,14.23417841
56,3.2121245105468548,OAD,2.8717996361473164,26.214947,15.41389344
57,3.2121245105468548,OAD,2.8717996361473164,29.957073,9.46569581
58,3.2121245105468548,OAD,2.8717996361473164,34.368732,15.23875818
